Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
300.87,23.54,335,335,0,0,104.6336998,590.3701844,USDT_BTC,Crossover moving average,0,34,8,-277.33
235.69,-41.92,245,244,0,0,161.7949826,752.0568798,USDT_ADA,Crossover moving average,0,38,22,-277.61
197.62,-80.39,1303,1303,0,0,319.8586995,434.2002572,USDT_LTC,Crossover moving average,0,2,10,-278.01
235.69,-42.4,229,228,0,0,161.3752554,752.0568798,USDT_ADA,Crossover moving average,0,40,22,-278.09
465.69,187.54,1299,1298,0,0,644.4550733,1107.833015,USDT_ETH,Crossover moving average,0,8,10,-278.15
235.69,-42.53,509,509,0,0,159.9761881,752.0568798,USDT_ADA,Crossover moving average,0,40,38,-278.22
235.69,-42.64,241,240,0,0,157.258031,752.0568798,USDT_ADA,Crossover moving average,0,38,20,-278.33
300.87,22.45,417,417,0,0,102.2732198,590.3701844,USDT_BTC,Crossover moving average,0,30,6,-278.42
197.62,-80.83,1523,1523,0,0,331.7115143,434.2002572,USDT_LTC,Crossover moving average,0,2,8,-278.45
235.69,-42.87,348,347,0,0,149.6233377,752.0568798,USDT_ADA,Crossover moving average,0,28,20,-278.56
300.87,22.07,361,361,0,0,88.55572207,590.3701844,USDT_BTC,Crossover moving average,0,36,6,-278.8
300.87,21.64,298,298,0,0,137.2776083,590.3701844,USDT_BTC,Crossover moving average,0,34,16,-279.23
300.87,21.4,274,274,0,0,135.8369055,590.3701844,USDT_BTC,Crossover moving average,0,36,16,-279.47
300.87,21.27,846,846,0,0,148.0198746,590.3701844,USDT_BTC,Crossover moving average,0,12,6,-279.6
300.87,21.04,283,283,0,0,117.7968732,590.3701844,USDT_BTC,Crossover moving average,0,38,12,-279.83
300.87,20.87,644,644,0,0,136.8376406,590.3701844,USDT_BTC,Crossover moving average,0,32,2,-280
465.69,185.62,510,510,0,0,580.7453824,1107.833015,USDT_ETH,Crossover moving average,0,4,28,-280.07
235.69,-44.63,259,259,0,0,177.3905231,752.0568798,USDT_ADA,Crossover moving average,0,36,12,-280.32
