Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
197.62,2442.76,3864,3862,0,0,4903.091151,434.2002572,USDT_LTC,exp_no_volume,0,4,0,2245.14
197.62,2237.81,3477,3476,0,0,4420.446062,434.2002572,USDT_LTC,exp_no_volume,0,5,0,2040.19
197.62,2179.23,4271,4269,0,0,4582.706107,434.2002572,USDT_LTC,exp_no_volume,0,3,0,1981.61
197.62,2058.63,3110,3109,0,0,3777.105347,434.2002572,USDT_LTC,exp_no_volume,0,6,0,1861.01
197.62,2052.75,4940,4938,0,0,4978.124612,434.2002572,USDT_LTC,exp_no_volume,0,2,0,1855.13
197.62,1816.81,2905,2904,0,0,3368.818351,434.2002572,USDT_LTC,exp_no_volume,0,7,0,1619.19
197.62,1460.42,2702,2701,0,0,2825.477044,434.2002572,USDT_LTC,exp_no_volume,0,8,0,1262.8
197.62,1444.53,2299,2298,0,0,2799.967217,434.2002572,USDT_LTC,exp_no_volume,0,11,0,1246.91
197.62,1374.26,2522,2521,0,0,2645.462724,434.2002572,USDT_LTC,exp_no_volume,0,9,0,1176.64
197.62,1339.2,2210,2209,0,0,2658.627309,434.2002572,USDT_LTC,exp_no_volume,0,12,0,1141.58
197.62,1302.93,2339,2338,0,0,2524.117858,434.2002572,USDT_LTC,exp_no_volume,0,10,0,1105.31
197.62,1293.89,2036,2035,0,0,2640.524862,434.2002572,USDT_LTC,exp_no_volume,0,15,0,1096.27
197.62,1286.15,2069,2068,0,0,2548.211161,434.2002572,USDT_LTC,exp_no_volume,0,14,0,1088.53
197.62,1270.13,1974,1973,0,0,2580.498968,434.2002572,USDT_LTC,exp_no_volume,0,16,0,1072.51
197.62,1145.73,2128,2127,0,0,2364.192943,434.2002572,USDT_LTC,exp_no_volume,0,13,0,948.11
197.62,1004.57,1834,1833,0,0,2033.859011,434.2002572,USDT_LTC,exp_no_volume,0,18,0,806.95
197.62,986.27,1869,1868,0,0,1986.810371,434.2002572,USDT_LTC,exp_no_volume,0,17,0,788.65
197.62,813.17,1726,1725,0,0,1635.58584,434.2002572,USDT_LTC,exp_no_volume,0,19,0,615.55
197.62,811.05,1645,1644,0,0,1769.190982,434.2002572,USDT_LTC,exp_no_volume,0,21,0,613.43
197.62,785.89,1676,1675,0,0,1597.520486,434.2002572,USDT_LTC,exp_no_volume,0,20,0,588.27
197.62,716.74,1460,1459,0,0,1466.760045,434.2002572,USDT_LTC,exp_no_volume,0,26,0,519.12
197.62,663.25,1504,1503,0,0,1388.760431,434.2002572,USDT_LTC,exp_no_volume,0,24,0,465.63
197.62,637.89,1435,1433,0,0,1323.267313,434.2002572,USDT_LTC,exp_no_volume,0,27,0,440.27
197.62,628.67,1585,1584,0,0,1353.562934,434.2002572,USDT_LTC,exp_no_volume,0,22,0,431.05
197.62,617.64,1484,1483,0,0,1317.855751,434.2002572,USDT_LTC,exp_no_volume,0,25,0,420.02
235.69,635.39,5204,5204,0,0,1819.509617,752.0568798,USDT_ADA,exp_no_volume,0,2,0,399.7
197.62,571.95,1510,1509,0,0,1211.528629,434.2002572,USDT_LTC,exp_no_volume,0,23,0,374.33
197.62,509.51,1331,1330,0,0,1067.02372,434.2002572,USDT_LTC,exp_no_volume,0,29,0,311.89
197.62,481.42,1360,1358,0,0,1002.610221,434.2002572,USDT_LTC,exp_no_volume,0,28,0,283.8
197.62,469.17,1304,1303,0,0,1010.786674,434.2002572,USDT_LTC,exp_no_volume,0,30,0,271.55
-12.85,255.54,2134,2134,0,0,650.5810639,138.1956851,USDT_DASH,exp_no_volume,0,6,0,268.39
197.62,445.11,1228,1226,0,0,1012.767197,434.2002572,USDT_LTC,exp_no_volume,0,35,0,247.49
197.62,438.38,1282,1281,0,0,969.5961305,434.2002572,USDT_LTC,exp_no_volume,0,31,0,240.76
197.62,434.44,1252,1251,0,0,975.9497549,434.2002572,USDT_LTC,exp_no_volume,0,32,0,236.82
197.62,430.49,1180,1179,0,0,1004.097586,434.2002572,USDT_LTC,exp_no_volume,0,38,0,232.87
-12.85,219,1883,1883,0,0,549.7852846,138.1956851,USDT_DASH,exp_no_volume,0,8,0,231.85
197.62,429.39,1188,1186,0,0,996.1706204,434.2002572,USDT_LTC,exp_no_volume,0,36,0,231.77
-12.85,217.42,2001,2001,0,0,557.6693995,138.1956851,USDT_DASH,exp_no_volume,0,7,0,230.27
197.62,424.97,1166,1164,0,0,996.1936143,434.2002572,USDT_LTC,exp_no_volume,0,37,0,227.35
13.31,231.72,3141,3139,0,0,1331.158912,536.2667006,USDT_XRP,exp_no_volume,0,10,0,218.41
-12.85,204.61,2555,2555,0,0,569.5426412,138.1956851,USDT_DASH,exp_no_volume,0,4,0,217.46
-12.85,204.3,2323,2323,0,0,506.7079325,138.1956851,USDT_DASH,exp_no_volume,0,5,0,217.15
13.31,229.96,3276,3274,0,0,1266.763889,536.2667006,USDT_XRP,exp_no_volume,0,9,0,216.65
197.62,410.67,1044,1043,0,0,919.4917228,434.2002572,USDT_LTC,exp_no_volume,0,48,0,213.05
13.31,224.55,2969,2967,0,0,1022.145715,536.2667006,USDT_XRP,exp_no_volume,0,11,0,211.24
-12.85,191.06,1704,1704,0,0,487.8871396,138.1956851,USDT_DASH,exp_no_volume,0,10,0,203.91
-12.85,188.9,1775,1775,0,0,492.3942068,138.1956851,USDT_DASH,exp_no_volume,0,9,0,201.75
197.62,394.63,1063,1062,0,0,883.0717793,434.2002572,USDT_LTC,exp_no_volume,0,47,0,197.01
197.62,393.55,1064,1062,0,0,867.473215,434.2002572,USDT_LTC,exp_no_volume,0,46,0,195.93
197.62,386.49,1192,1191,0,0,868.5448024,434.2002572,USDT_LTC,exp_no_volume,0,34,0,188.87
197.62,383.28,1208,1207,0,0,876.4749151,434.2002572,USDT_LTC,exp_no_volume,0,33,0,185.66
-12.85,169.19,1617,1617,0,0,420.5930777,138.1956851,USDT_DASH,exp_no_volume,0,11,0,182.04
13.31,194.47,4614,4612,0,0,1449.679936,536.2667006,USDT_XRP,exp_no_volume,0,4,0,181.16
197.62,367.13,997,996,0,0,841.6637777,434.2002572,USDT_LTC,exp_no_volume,0,51,0,169.51
197.62,367.07,980,979,0,0,835.3446761,434.2002572,USDT_LTC,exp_no_volume,0,49,0,169.45
13.31,181.46,2843,2841,0,0,883.2189942,536.2667006,USDT_XRP,exp_no_volume,0,12,0,168.15
13.31,179.55,2749,2747,0,0,933.3417638,536.2667006,USDT_XRP,exp_no_volume,0,13,0,166.24
197.62,363.63,1127,1126,0,0,859.1130317,434.2002572,USDT_LTC,exp_no_volume,0,39,0,166.01
13.31,178.46,3445,3443,0,0,1074.76087,536.2667006,USDT_XRP,exp_no_volume,0,8,0,165.15
197.62,358.34,973,972,0,0,835.9319921,434.2002572,USDT_LTC,exp_no_volume,0,52,0,160.72
-12.85,147.33,1571,1571,0,0,386.1294866,138.1956851,USDT_DASH,exp_no_volume,0,12,0,160.18
-12.85,147.29,1406,1406,0,0,380.2590185,138.1956851,USDT_DASH,exp_no_volume,0,15,0,160.14
197.62,356.9,1055,1054,0,0,780.558394,434.2002572,USDT_LTC,exp_no_volume,0,45,0,159.28
-12.85,140.65,905,905,0,0,391.8792294,138.1956851,USDT_DASH,exp_no_volume,0,35,0,153.5
-12.85,138.44,1502,1502,0,0,370.0150768,138.1956851,USDT_DASH,exp_no_volume,0,13,0,151.29
13.31,164.04,1758,1757,0,0,966.0671767,536.2667006,USDT_XRP,exp_no_volume,0,34,0,150.73
197.62,346.48,1071,1070,0,0,771.3370385,434.2002572,USDT_LTC,exp_no_volume,0,42,0,148.86
197.62,345.92,966,964,0,0,778.2703336,434.2002572,USDT_LTC,exp_no_volume,0,50,0,148.3
-12.85,135.09,2886,2886,0,0,435.9905827,138.1956851,USDT_DASH,exp_no_volume,0,3,0,147.94
197.62,344.58,1097,1095,0,0,808.6867247,434.2002572,USDT_LTC,exp_no_volume,0,40,0,146.96
0.68,146.48,2089,2089,0,0,547.5726136,307.88158,USDT_NEO,exp_no_volume,0,6,0,145.8
197.62,342.22,1088,1087,0,0,770.3929037,434.2002572,USDT_LTC,exp_no_volume,0,41,0,144.6
197.62,341.87,1062,1061,0,0,746.9429017,434.2002572,USDT_LTC,exp_no_volume,0,43,0,144.25
-12.85,131.09,1179,1179,0,0,371.9565884,138.1956851,USDT_DASH,exp_no_volume,0,21,0,143.94
13.31,155.72,1695,1695,0,0,934.8962934,536.2667006,USDT_XRP,exp_no_volume,0,36,0,142.41
-12.85,128.66,1450,1450,0,0,341.1240829,138.1956851,USDT_DASH,exp_no_volume,0,14,0,141.51
235.69,376.42,4519,4519,0,0,1045.558289,752.0568798,USDT_ADA,exp_no_volume,0,3,0,140.73
-12.85,127.53,929,929,0,0,364.4568929,138.1956851,USDT_DASH,exp_no_volume,0,33,0,140.38
13.31,153.26,1670,1670,0,0,902.0205535,536.2667006,USDT_XRP,exp_no_volume,0,37,0,139.95
-12.85,126.84,805,804,0,0,379.9115899,138.1956851,USDT_DASH,exp_no_volume,0,47,0,139.69
-12.85,125.5,1368,1368,0,0,358.2758939,138.1956851,USDT_DASH,exp_no_volume,0,16,0,138.35
-12.85,124.47,825,824,0,0,356.5130963,138.1956851,USDT_DASH,exp_no_volume,0,45,0,137.32
13.31,150.45,4225,4223,0,0,1122.346888,536.2667006,USDT_XRP,exp_no_volume,0,5,0,137.14
13.31,150.16,1727,1727,0,0,903.438005,536.2667006,USDT_XRP,exp_no_volume,0,35,0,136.85
-12.85,123.94,895,895,0,0,347.3014861,138.1956851,USDT_DASH,exp_no_volume,0,36,0,136.79
197.62,333.98,1085,1084,0,0,734.0129031,434.2002572,USDT_LTC,exp_no_volume,0,44,0,136.36
-12.85,123.06,910,910,0,0,347.4914065,138.1956851,USDT_DASH,exp_no_volume,0,34,0,135.91
13.31,148.67,3912,3910,0,0,984.4321685,536.2667006,USDT_XRP,exp_no_volume,0,6,0,135.36
-12.85,120.12,809,808,0,0,345.9666672,138.1956851,USDT_DASH,exp_no_volume,0,46,0,132.97
-12.85,119.38,835,835,0,0,348.9118734,138.1956851,USDT_DASH,exp_no_volume,0,43,0,132.23
13.31,145.11,2647,2645,0,0,778.3751381,536.2667006,USDT_XRP,exp_no_volume,0,14,0,131.8
0.68,131.56,660,659,0,0,654.5727919,307.88158,USDT_NEO,exp_no_volume,0,69,0,130.88
-12.85,116.8,832,831,0,0,348.8161181,138.1956851,USDT_DASH,exp_no_volume,0,44,0,129.65
0.68,129.84,662,661,0,0,640.3303146,307.88158,USDT_NEO,exp_no_volume,0,70,0,129.16
0.68,129.49,727,726,0,0,675.1834482,307.88158,USDT_NEO,exp_no_volume,0,61,0,128.81
-12.85,115.6,1188,1188,0,0,339.0657153,138.1956851,USDT_DASH,exp_no_volume,0,20,0,128.45
13.31,141.04,1771,1770,0,0,894.6418135,536.2667006,USDT_XRP,exp_no_volume,0,33,0,127.73
0.68,128.39,667,666,0,0,670.1256227,307.88158,USDT_NEO,exp_no_volume,0,68,0,127.71
-12.85,114.58,1080,1080,0,0,334.9355427,138.1956851,USDT_DASH,exp_no_volume,0,26,0,127.43
-12.85,113.95,861,861,0,0,319.3013467,138.1956851,USDT_DASH,exp_no_volume,0,40,0,126.8
0.68,127.11,719,718,0,0,678.0613164,307.88158,USDT_NEO,exp_no_volume,0,63,0,126.43
197.62,323.65,955,954,0,0,765.7598907,434.2002572,USDT_LTC,exp_no_volume,0,53,0,126.03
-12.85,112.46,1147,1147,0,0,332.7267694,138.1956851,USDT_DASH,exp_no_volume,0,22,0,125.31
0.68,124.31,730,729,0,0,651.5970181,307.88158,USDT_NEO,exp_no_volume,0,60,0,123.63
-12.85,110.5,848,848,0,0,323.580792,138.1956851,USDT_DASH,exp_no_volume,0,42,0,123.35
-12.85,110.13,3382,3382,0,0,380.4400409,138.1956851,USDT_DASH,exp_no_volume,0,2,0,122.98
-12.85,109.3,780,779,0,0,339.0060878,138.1956851,USDT_DASH,exp_no_volume,0,48,0,122.15
0.68,122.64,722,721,0,0,659.5759128,307.88158,USDT_NEO,exp_no_volume,0,62,0,121.96
-12.85,108.98,857,857,0,0,314.3329251,138.1956851,USDT_DASH,exp_no_volume,0,41,0,121.83
13.31,133.13,1628,1628,0,0,781.4249582,536.2667006,USDT_XRP,exp_no_volume,0,39,0,119.82
-12.85,106.87,1053,1053,0,0,324.4664297,138.1956851,USDT_DASH,exp_no_volume,0,27,0,119.72
13.31,133.01,1860,1859,0,0,902.6096823,536.2667006,USDT_XRP,exp_no_volume,0,30,0,119.7
0.68,119.41,714,713,0,0,657.0000237,307.88158,USDT_NEO,exp_no_volume,0,64,0,118.73
0.68,118.38,676,675,0,0,635.1204583,307.88158,USDT_NEO,exp_no_volume,0,67,0,117.7
13.31,130.98,1808,1807,0,0,899.7321819,536.2667006,USDT_XRP,exp_no_volume,0,32,0,117.67
-12.85,103.78,1230,1230,0,0,291.9403009,138.1956851,USDT_DASH,exp_no_volume,0,19,0,116.63
0.68,117.23,693,692,0,0,631.0926622,307.88158,USDT_NEO,exp_no_volume,0,66,0,116.55
-12.85,103.33,952,952,0,0,317.5266404,138.1956851,USDT_DASH,exp_no_volume,0,32,0,116.18
0.68,116.85,649,648,0,0,593.2712938,307.88158,USDT_NEO,exp_no_volume,0,71,0,116.17
-12.85,102.9,878,878,0,0,310.1214888,138.1956851,USDT_DASH,exp_no_volume,0,37,0,115.75
0.68,116.38,708,707,0,0,638.6452564,307.88158,USDT_NEO,exp_no_volume,0,65,0,115.7
-12.85,102.49,994,994,0,0,321.6045931,138.1956851,USDT_DASH,exp_no_volume,0,29,0,115.34
-12.85,102.19,774,773,0,0,314.3378402,138.1956851,USDT_DASH,exp_no_volume,0,49,0,115.04
13.31,128.24,1476,1476,0,0,815.85702,536.2667006,USDT_XRP,exp_no_volume,0,48,0,114.93
-12.85,102.01,1310,1310,0,0,297.7555076,138.1956851,USDT_DASH,exp_no_volume,0,17,0,114.86
-12.85,101.9,1087,1087,0,0,294.8130185,138.1956851,USDT_DASH,exp_no_volume,0,25,0,114.75
0.68,114.57,769,768,0,0,628.9585603,307.88158,USDT_NEO,exp_no_volume,0,51,0,113.89
13.31,126.98,1832,1831,0,0,859.3189699,536.2667006,USDT_XRP,exp_no_volume,0,31,0,113.67
0.68,114.08,739,738,0,0,623.6710421,307.88158,USDT_NEO,exp_no_volume,0,57,0,113.4
-12.85,100,870,870,0,0,300.641861,138.1956851,USDT_DASH,exp_no_volume,0,38,0,112.85
-12.85,99.22,1261,1261,0,0,292.5564293,138.1956851,USDT_DASH,exp_no_volume,0,18,0,112.07
0.68,112.59,728,727,0,0,617.1495438,307.88158,USDT_NEO,exp_no_volume,0,59,0,111.91
-12.85,98.68,981,981,0,0,302.6904867,138.1956851,USDT_DASH,exp_no_volume,0,30,0,111.53
13.31,124.39,1643,1643,0,0,813.3548568,536.2667006,USDT_XRP,exp_no_volume,0,38,0,111.08
-12.85,97.57,1025,1025,0,0,319.4342536,138.1956851,USDT_DASH,exp_no_volume,0,28,0,110.42
0.68,109.44,774,773,0,0,581.858024,307.88158,USDT_NEO,exp_no_volume,0,50,0,108.76
0.68,109.35,735,734,0,0,610.1432862,307.88158,USDT_NEO,exp_no_volume,0,58,0,108.67
13.31,119.16,1877,1876,0,0,773.8650251,536.2667006,USDT_XRP,exp_no_volume,0,29,0,105.85
197.62,302.87,941,940,0,0,735.091933,434.2002572,USDT_LTC,exp_no_volume,0,54,0,105.25
13.31,118.08,1438,1438,0,0,787.3035524,536.2667006,USDT_XRP,exp_no_volume,0,51,0,104.77
0.68,104.97,740,739,0,0,605.5658142,307.88158,USDT_NEO,exp_no_volume,0,56,0,104.29
0.68,103.9,799,798,0,0,572.7293537,307.88158,USDT_NEO,exp_no_volume,0,48,0,103.22
13.31,116.01,1470,1470,0,0,790.6380563,536.2667006,USDT_XRP,exp_no_volume,0,49,0,102.7
-12.85,88.99,686,685,0,0,305.8782874,138.1956851,USDT_DASH,exp_no_volume,0,67,0,101.84
-12.85,88.97,853,853,0,0,266.9549017,138.1956851,USDT_DASH,exp_no_volume,0,39,0,101.82
-12.85,88.93,1135,1135,0,0,268.2347856,138.1956851,USDT_DASH,exp_no_volume,0,23,0,101.78
-12.85,88.68,960,960,0,0,280.4287857,138.1956851,USDT_DASH,exp_no_volume,0,31,0,101.53
-12.85,88.15,767,766,0,0,293.7654726,138.1956851,USDT_DASH,exp_no_volume,0,50,0,101
-12.85,87.54,770,769,0,0,283.9294248,138.1956851,USDT_DASH,exp_no_volume,0,51,0,100.39
0.68,101.02,813,812,0,0,554.0469014,307.88158,USDT_NEO,exp_no_volume,0,47,0,100.34
13.31,113.46,1478,1478,0,0,730.6652282,536.2667006,USDT_XRP,exp_no_volume,0,47,0,100.15
0.68,100.32,641,640,0,0,518.6698658,307.88158,USDT_NEO,exp_no_volume,0,72,0,99.64
13.31,112.7,1596,1596,0,0,672.6693518,536.2667006,USDT_XRP,exp_no_volume,0,40,0,99.39
0.68,99.76,640,639,0,0,510.3576856,307.88158,USDT_NEO,exp_no_volume,0,73,0,99.08
-12.85,85.75,719,718,0,0,278.6450424,138.1956851,USDT_DASH,exp_no_volume,0,59,0,98.6
0.68,99.05,3377,3377,0,0,455.0748784,307.88158,USDT_NEO,exp_no_volume,0,2,0,98.37
-12.85,85.37,712,711,0,0,290.1680354,138.1956851,USDT_DASH,exp_no_volume,0,62,0,98.22
0.68,98.17,1934,1934,0,0,436.6523447,307.88158,USDT_NEO,exp_no_volume,0,7,0,97.49
-12.85,83.74,1097,1097,0,0,265.0937217,138.1956851,USDT_DASH,exp_no_volume,0,24,0,96.59
13.31,109.54,1481,1481,0,0,706.3779206,536.2667006,USDT_XRP,exp_no_volume,0,46,0,96.23
-12.85,83.21,720,719,0,0,279.4836279,138.1956851,USDT_DASH,exp_no_volume,0,61,0,96.06
13.31,108.96,2566,2564,0,0,727.1102582,536.2667006,USDT_XRP,exp_no_volume,0,15,0,95.65
0.68,95.89,788,787,0,0,530.9002421,307.88158,USDT_NEO,exp_no_volume,0,49,0,95.21
13.31,107.21,1906,1905,0,0,724.3201577,536.2667006,USDT_XRP,exp_no_volume,0,28,0,93.9
0.68,94.55,626,625,0,0,507.8488909,307.88158,USDT_NEO,exp_no_volume,0,76,0,93.87
197.62,291.3,909,908,0,0,707.3853025,434.2002572,USDT_LTC,exp_no_volume,0,55,0,93.68
-12.85,80.83,690,689,0,0,280.6580661,138.1956851,USDT_DASH,exp_no_volume,0,66,0,93.68
-12.85,80.47,671,670,0,0,284.1408649,138.1956851,USDT_DASH,exp_no_volume,0,68,0,93.32
0.68,93.77,757,756,0,0,576.3456741,307.88158,USDT_NEO,exp_no_volume,0,52,0,93.09
0.68,93.23,817,816,0,0,523.9521738,307.88158,USDT_NEO,exp_no_volume,0,46,0,92.55
-12.85,79.57,701,700,0,0,279.0632836,138.1956851,USDT_DASH,exp_no_volume,0,63,0,92.42
0.68,91.64,639,638,0,0,496.6591818,307.88158,USDT_NEO,exp_no_volume,0,74,0,90.96
13.31,104.11,1574,1574,0,0,680.830126,536.2667006,USDT_XRP,exp_no_volume,0,41,0,90.8
-12.85,77.93,757,756,0,0,262.8774753,138.1956851,USDT_DASH,exp_no_volume,0,52,0,90.78
-12.85,77.37,755,754,0,0,256.177661,138.1956851,USDT_DASH,exp_no_volume,0,53,0,90.22
-12.85,77.24,743,742,0,0,258.8866111,138.1956851,USDT_DASH,exp_no_volume,0,56,0,90.09
0.68,90.7,737,736,0,0,557.8524793,307.88158,USDT_NEO,exp_no_volume,0,55,0,90.02
13.31,102.79,1449,1449,0,0,729.1161873,536.2667006,USDT_XRP,exp_no_volume,0,50,0,89.48
-12.85,76.56,754,753,0,0,256.7104209,138.1956851,USDT_DASH,exp_no_volume,0,54,0,89.41
13.31,102.28,1536,1536,0,0,672.2181308,536.2667006,USDT_XRP,exp_no_volume,0,43,0,88.97
-12.85,75.99,728,727,0,0,256.8168714,138.1956851,USDT_DASH,exp_no_volume,0,58,0,88.84
0.68,88.16,613,612,0,0,507.6181398,307.88158,USDT_NEO,exp_no_volume,0,78,0,87.48
0.68,88.14,631,630,0,0,490.6241859,307.88158,USDT_NEO,exp_no_volume,0,75,0,87.46
0.68,88.05,747,746,0,0,554.3856267,307.88158,USDT_NEO,exp_no_volume,0,53,0,87.37
-12.85,74.51,689,688,0,0,267.3992994,138.1956851,USDT_DASH,exp_no_volume,0,65,0,87.36
13.31,99.54,1561,1561,0,0,653.4282369,536.2667006,USDT_XRP,exp_no_volume,0,42,0,86.23
-12.85,73.38,736,735,0,0,248.2427114,138.1956851,USDT_DASH,exp_no_volume,0,57,0,86.23
-12.85,73.11,706,705,0,0,264.2214735,138.1956851,USDT_DASH,exp_no_volume,0,60,0,85.96
13.31,98.86,1938,1937,0,0,702.5183583,536.2667006,USDT_XRP,exp_no_volume,0,27,0,85.55
13.31,98.24,1497,1497,0,0,687.4544466,536.2667006,USDT_XRP,exp_no_volume,0,45,0,84.93
-12.85,72.05,738,737,0,0,245.2814882,138.1956851,USDT_DASH,exp_no_volume,0,55,0,84.9
0.68,85.19,617,616,0,0,484.2688636,307.88158,USDT_NEO,exp_no_volume,0,77,0,84.51
197.62,280.65,903,902,0,0,678.147744,434.2002572,USDT_LTC,exp_no_volume,0,56,0,83.03
13.31,95.96,1517,1517,0,0,658.9418997,536.2667006,USDT_XRP,exp_no_volume,0,44,0,82.65
0.68,81.18,1283,1283,0,0,423.5292651,307.88158,USDT_NEO,exp_no_volume,0,17,0,80.5
0.68,80.94,611,610,0,0,474.5710704,307.88158,USDT_NEO,exp_no_volume,0,79,0,80.26
0.68,80.49,1200,1200,0,0,422.2853541,307.88158,USDT_NEO,exp_no_volume,0,20,0,79.81
-12.85,66.88,696,695,0,0,245.3270921,138.1956851,USDT_DASH,exp_no_volume,0,64,0,79.73
0.68,80.37,1821,1821,0,0,428.2103503,307.88158,USDT_NEO,exp_no_volume,0,8,0,79.69
197.62,277.17,780,779,0,0,647.0422384,434.2002572,USDT_LTC,exp_no_volume,0,73,0,79.55
0.68,80.16,743,742,0,0,522.1813041,307.88158,USDT_NEO,exp_no_volume,0,54,0,79.48
13.31,92.72,3652,3650,0,0,814.4060596,536.2667006,USDT_XRP,exp_no_volume,0,7,0,79.41
0.68,79.87,1373,1373,0,0,407.2888547,307.88158,USDT_NEO,exp_no_volume,0,15,0,79.19
13.31,92.24,2430,2428,0,0,613.6776724,536.2667006,USDT_XRP,exp_no_volume,0,17,0,78.93
0.68,78.3,1314,1314,0,0,389.0797022,307.88158,USDT_NEO,exp_no_volume,0,16,0,77.62
-12.85,64.39,663,662,0,0,251.5989847,138.1956851,USDT_DASH,exp_no_volume,0,69,0,77.24
0.68,76.69,1641,1641,0,0,373.0051163,307.88158,USDT_NEO,exp_no_volume,0,10,0,76.01
13.31,89.09,1328,1328,0,0,608.04688,536.2667006,USDT_XRP,exp_no_volume,0,58,0,75.78
-12.85,62.01,661,660,0,0,248.3045381,138.1956851,USDT_DASH,exp_no_volume,0,70,0,74.86
465.69,540.08,3884,3883,0,0,1548.891713,1107.833015,USDT_ETH,exp_no_volume,0,2,0,74.39
13.31,86.94,1418,1418,0,0,676.6247388,536.2667006,USDT_XRP,exp_no_volume,0,52,0,73.63
0.68,73.46,2259,2259,0,0,357.2811652,307.88158,USDT_NEO,exp_no_volume,0,5,0,72.78
0.68,72.6,1221,1221,0,0,404.6873519,307.88158,USDT_NEO,exp_no_volume,0,19,0,71.92
0.68,69.77,824,823,0,0,421.9245006,307.88158,USDT_NEO,exp_no_volume,0,44,0,69.09
13.31,82.06,1319,1319,0,0,568.9089162,536.2667006,USDT_XRP,exp_no_volume,0,59,0,68.75
197.62,266.1,789,788,0,0,613.2324907,434.2002572,USDT_LTC,exp_no_volume,0,74,0,68.48
197.62,266.03,803,802,0,0,662.3474727,434.2002572,USDT_LTC,exp_no_volume,0,67,0,68.41
13.31,81.01,1348,1348,0,0,628.2489289,536.2667006,USDT_XRP,exp_no_volume,0,56,0,67.7
197.62,264.38,806,805,0,0,655.637087,434.2002572,USDT_LTC,exp_no_volume,0,68,0,66.76
0.68,67.41,821,820,0,0,416.1923251,307.88158,USDT_NEO,exp_no_volume,0,45,0,66.73
13.31,79.7,1974,1973,0,0,652.7668961,536.2667006,USDT_XRP,exp_no_volume,0,26,0,66.39
-12.85,53.24,658,657,0,0,228.6655758,138.1956851,USDT_DASH,exp_no_volume,0,71,0,66.09
197.62,263.27,873,872,0,0,636.2015576,434.2002572,USDT_LTC,exp_no_volume,0,57,0,65.65
0.68,65.48,1251,1251,0,0,376.1080208,307.88158,USDT_NEO,exp_no_volume,0,18,0,64.8
-12.85,51.93,652,651,0,0,228.3854918,138.1956851,USDT_DASH,exp_no_volume,0,72,0,64.78
13.31,77.54,1339,1339,0,0,627.6675376,536.2667006,USDT_XRP,exp_no_volume,0,57,0,64.23
13.31,76.98,1357,1357,0,0,606.8638712,536.2667006,USDT_XRP,exp_no_volume,0,55,0,63.67
0.68,64.26,845,844,0,0,395.4190541,307.88158,USDT_NEO,exp_no_volume,0,41,0,63.58
0.68,63.67,2818,2818,0,0,294.9560762,307.88158,USDT_NEO,exp_no_volume,0,3,0,62.99
13.31,76.14,1386,1386,0,0,621.2143545,536.2667006,USDT_XRP,exp_no_volume,0,53,0,62.83
13.31,75.62,2367,2365,0,0,598.4925993,536.2667006,USDT_XRP,exp_no_volume,0,18,0,62.31
13.31,74.58,2104,2102,0,0,628.8910045,536.2667006,USDT_XRP,exp_no_volume,0,23,0,61.27
13.31,74.48,5087,5086,0,0,801.9141085,536.2667006,USDT_XRP,exp_no_volume,0,3,0,61.17
0.68,61.09,2483,2483,0,0,394.2775826,307.88158,USDT_NEO,exp_no_volume,0,4,0,60.41
197.62,257.53,771,770,0,0,591.1172577,434.2002572,USDT_LTC,exp_no_volume,0,75,0,59.91
0.68,59.57,1180,1180,0,0,354.6934573,307.88158,USDT_NEO,exp_no_volume,0,21,0,58.89
13.31,70.63,2059,2057,0,0,637.6319653,536.2667006,USDT_XRP,exp_no_volume,0,24,0,57.32
13.31,70.1,2032,2030,0,0,602.0559953,536.2667006,USDT_XRP,exp_no_volume,0,25,0,56.79
13.31,68.88,2506,2504,0,0,582.9860304,536.2667006,USDT_XRP,exp_no_volume,0,16,0,55.57
0.68,55.94,823,822,0,0,377.1237639,307.88158,USDT_NEO,exp_no_volume,0,43,0,55.26
0.68,55.52,1407,1407,0,0,303.9731425,307.88158,USDT_NEO,exp_no_volume,0,14,0,54.84
13.31,68.04,2283,2281,0,0,564.4438092,536.2667006,USDT_XRP,exp_no_volume,0,19,0,54.73
13.31,67.43,2153,2151,0,0,597.9804852,536.2667006,USDT_XRP,exp_no_volume,0,22,0,54.12
13.31,66.31,1368,1368,0,0,575.1233201,536.2667006,USDT_XRP,exp_no_volume,0,54,0,53
0.68,53.63,1712,1712,0,0,345.264348,307.88158,USDT_NEO,exp_no_volume,0,9,0,52.95
0.68,53.16,833,832,0,0,374.9709474,307.88158,USDT_NEO,exp_no_volume,0,42,0,52.48
197.62,249.2,759,758,0,0,598.0107406,434.2002572,USDT_LTC,exp_no_volume,0,78,0,51.58
-12.85,37.68,638,637,0,0,189.6762522,138.1956851,USDT_DASH,exp_no_volume,0,73,0,50.53
13.31,63.22,1232,1232,0,0,412.3321461,536.2667006,USDT_XRP,exp_no_volume,0,67,0,49.91
197.62,245.58,779,778,0,0,593.775738,434.2002572,USDT_LTC,exp_no_volume,0,77,0,47.96
13.31,60.87,5813,5811,0,0,910.8710824,536.2667006,USDT_XRP,exp_no_volume,0,2,0,47.56
