Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window
300.87,36.45,421,421,0,0,122.9280054,590.3701844,USDT_BTC,standard,48,42,0
197.62,144.79,513,512,0,0,392.8581794,434.2002572,USDT_LTC,standard,48,42,0
13.31,-11.58,707,707,0,0,299.1306957,536.2667006,USDT_XRP,standard,48,42,0
465.69,35.2,426,426,0,0,172.7585424,1107.833015,USDT_ETH,standard,48,42,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,0,44,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,0,44,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,0,44,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,0,44,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,0,44,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,0,44,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,0,44,0
0.68,9.08,510,509,0,0,273.9120517,307.88158,USDT_NEO,standard,2,44,0
-12.85,29.14,495,495,0,0,199.9338362,138.1956851,USDT_DASH,standard,2,44,0
235.69,53.2,815,815,0,0,233.2596009,752.0568798,USDT_ADA,standard,2,44,0
465.69,14.08,538,537,0,0,143.5553693,1107.833015,USDT_ETH,standard,2,44,0
300.87,52.8,540,540,0,0,139.622877,590.3701844,USDT_BTC,standard,2,44,0
197.62,158.45,662,661,0,0,424.7852654,434.2002572,USDT_LTC,standard,2,44,0
13.31,-0.02,890,890,0,0,284.0741475,536.2667006,USDT_XRP,standard,2,44,0
0.68,10.95,484,483,0,0,222.3310374,307.88158,USDT_NEO,standard,4,44,0
-12.85,57.37,464,464,0,0,245.4731868,138.1956851,USDT_DASH,standard,4,44,0
235.69,37.82,741,739,0,0,183.2466194,752.0568798,USDT_ADA,standard,4,44,0
465.69,21.87,519,518,0,0,156.1951149,1107.833015,USDT_ETH,standard,4,44,0
300.87,47.94,512,511,0,0,136.4172816,590.3701844,USDT_BTC,standard,4,44,0
13.31,51.57,847,847,0,0,368.1735571,536.2667006,USDT_XRP,standard,4,44,0
197.62,80.79,605,604,0,0,298.6059848,434.2002572,USDT_LTC,standard,4,44,0
0.68,17.47,467,466,0,0,233.7761836,307.88158,USDT_NEO,standard,6,44,0
235.69,48.66,715,713,0,0,194.5071482,752.0568798,USDT_ADA,standard,6,44,0
-12.85,60.27,454,454,0,0,236.6106449,138.1956851,USDT_DASH,standard,6,44,0
197.62,98.73,586,585,0,0,312.379479,434.2002572,USDT_LTC,standard,6,44,0
465.69,47.92,491,490,0,0,176.7629874,1107.833015,USDT_ETH,standard,6,44,0
300.87,39.41,493,492,0,0,126.6990427,590.3701844,USDT_BTC,standard,6,44,0
13.31,44.78,801,801,0,0,321.6126234,536.2667006,USDT_XRP,standard,6,44,0
0.68,45.53,469,468,0,0,347.6841916,307.88158,USDT_NEO,standard,8,44,0
235.69,40.48,704,702,0,0,210.1917333,752.0568798,USDT_ADA,standard,8,44,0
-12.85,63.61,450,450,0,0,248.1804016,138.1956851,USDT_DASH,standard,8,44,0
300.87,39.16,488,487,0,0,134.9559836,590.3701844,USDT_BTC,standard,8,44,0
197.62,69.51,559,558,0,0,263.6081736,434.2002572,USDT_LTC,standard,8,44,0
13.31,32.4,795,795,0,0,307.0935011,536.2667006,USDT_XRP,standard,8,44,0
465.69,29.54,488,487,0,0,152.6426567,1107.833015,USDT_ETH,standard,8,44,0
0.68,45.63,465,464,0,0,364.6093956,307.88158,USDT_NEO,standard,10,44,0
-12.85,17.73,423,423,0,0,162.6830025,138.1956851,USDT_DASH,standard,10,44,0
235.69,19.86,691,689,0,0,170.6400751,752.0568798,USDT_ADA,standard,10,44,0
300.87,52.88,486,485,0,0,157.8749041,590.3701844,USDT_BTC,standard,10,44,0
197.62,103.25,566,565,0,0,322.1645468,434.2002572,USDT_LTC,standard,10,44,0
465.69,32.23,483,482,0,0,153.2098185,1107.833015,USDT_ETH,standard,10,44,0
13.31,25.45,784,784,0,0,274.3333299,536.2667006,USDT_XRP,standard,10,44,0
0.68,42.07,471,470,0,0,339.2783729,307.88158,USDT_NEO,standard,12,44,0
-12.85,51.86,419,419,0,0,233.7645199,138.1956851,USDT_DASH,standard,12,44,0
235.69,13.86,682,681,0,0,179.3939079,752.0568798,USDT_ADA,standard,12,44,0
300.87,43.02,476,475,0,0,145.9236839,590.3701844,USDT_BTC,standard,12,44,0
197.62,112.62,561,560,0,0,347.754299,434.2002572,USDT_LTC,standard,12,44,0
465.69,34.39,475,474,0,0,155.5390332,1107.833015,USDT_ETH,standard,12,44,0
13.31,21.72,771,771,0,0,291.7211606,536.2667006,USDT_XRP,standard,12,44,0
0.68,32,464,463,0,0,310.5105699,307.88158,USDT_NEO,standard,14,44,0
-12.85,23.75,416,416,0,0,172.9842709,138.1956851,USDT_DASH,standard,14,44,0
235.69,24.22,677,676,0,0,179.4024464,752.0568798,USDT_ADA,standard,14,44,0
300.87,47.72,460,459,0,0,157.7014553,590.3701844,USDT_BTC,standard,14,44,0
465.69,40.34,472,472,0,0,167.9984135,1107.833015,USDT_ETH,standard,14,44,0
13.31,11.69,768,768,0,0,304.8343179,536.2667006,USDT_XRP,standard,14,44,0
197.62,82.39,541,540,0,0,258.9096831,434.2002572,USDT_LTC,standard,14,44,0
0.68,36.79,456,455,0,0,321.2988582,307.88158,USDT_NEO,standard,16,44,0
235.69,20.78,672,671,0,0,186.1114256,752.0568798,USDT_ADA,standard,16,44,0
-12.85,29.95,411,411,0,0,179.2438048,138.1956851,USDT_DASH,standard,16,44,0
465.69,40.32,462,462,0,0,168.1245956,1107.833015,USDT_ETH,standard,16,44,0
13.31,12.54,760,760,0,0,266.2640699,536.2667006,USDT_XRP,standard,16,44,0
197.62,138.27,557,556,0,0,363.5162144,434.2002572,USDT_LTC,standard,16,44,0
300.87,43.88,451,450,0,0,149.4938151,590.3701844,USDT_BTC,standard,16,44,0
0.68,34.96,446,445,0,0,303.1722851,307.88158,USDT_NEO,standard,18,44,0
-12.85,61.21,416,416,0,0,263.106258,138.1956851,USDT_DASH,standard,18,44,0
235.69,13.56,667,666,0,0,183.8232181,752.0568798,USDT_ADA,standard,18,44,0
300.87,50.5,447,447,0,0,154.8492906,590.3701844,USDT_BTC,standard,18,44,0
13.31,-7.31,744,744,0,0,251.0190969,536.2667006,USDT_XRP,standard,18,44,0
465.69,17.55,448,448,0,0,146.8542746,1107.833015,USDT_ETH,standard,18,44,0
197.62,106.95,529,528,0,0,307.3502938,434.2002572,USDT_LTC,standard,18,44,0
0.68,29.07,442,441,0,0,277.717256,307.88158,USDT_NEO,standard,20,44,0
-12.85,52.94,411,411,0,0,243.0921561,138.1956851,USDT_DASH,standard,20,44,0
235.69,11.76,660,659,0,0,174.6896901,752.0568798,USDT_ADA,standard,20,44,0
197.62,125.21,549,548,0,0,355.5194859,434.2002572,USDT_LTC,standard,20,44,0
13.31,-8.57,746,746,0,0,251.6797254,536.2667006,USDT_XRP,standard,20,44,0
300.87,49.55,444,444,0,0,154.1098367,590.3701844,USDT_BTC,standard,20,44,0
465.69,22.52,448,448,0,0,152.5507621,1107.833015,USDT_ETH,standard,20,44,0
-12.85,65.43,418,418,0,0,296.7291943,138.1956851,USDT_DASH,standard,22,44,0
0.68,14.68,437,436,0,0,236.9574284,307.88158,USDT_NEO,standard,22,44,0
235.69,0.7,653,652,0,0,161.4803754,752.0568798,USDT_ADA,standard,22,44,0
465.69,26.09,443,443,0,0,151.3565264,1107.833015,USDT_ETH,standard,22,44,0
13.31,3.12,736,736,0,0,260.2359074,536.2667006,USDT_XRP,standard,22,44,0
300.87,55.53,442,442,0,0,158.5549062,590.3701844,USDT_BTC,standard,22,44,0
197.62,106.69,525,524,0,0,328.4120993,434.2002572,USDT_LTC,standard,22,44,0
0.68,16.37,434,433,0,0,236.5383964,307.88158,USDT_NEO,standard,24,44,0
235.69,-0.57,649,648,0,0,153.5465357,752.0568798,USDT_ADA,standard,24,44,0
-12.85,49.7,418,418,0,0,237.151319,138.1956851,USDT_DASH,standard,24,44,0
300.87,47.82,436,436,0,0,142.5167573,590.3701844,USDT_BTC,standard,24,44,0
465.69,25.68,442,442,0,0,149.4724871,1107.833015,USDT_ETH,standard,24,44,0
197.62,107.22,543,541,0,0,328.9052552,434.2002572,USDT_LTC,standard,24,44,0
13.31,-3.18,731,731,0,0,263.1985341,536.2667006,USDT_XRP,standard,24,44,0
0.68,26.91,431,430,0,0,265.7081268,307.88158,USDT_NEO,standard,26,44,0
235.69,4.43,643,642,0,0,160.6259422,752.0568798,USDT_ADA,standard,26,44,0
-12.85,54.68,413,413,0,0,240.6053245,138.1956851,USDT_DASH,standard,26,44,0
465.69,30.21,444,444,0,0,156.9349854,1107.833015,USDT_ETH,standard,26,44,0
197.62,74.28,521,520,0,0,258.2317802,434.2002572,USDT_LTC,standard,26,44,0
300.87,49.06,429,429,0,0,143.2731579,590.3701844,USDT_BTC,standard,26,44,0
13.31,-1.35,731,731,0,0,269.7420942,536.2667006,USDT_XRP,standard,26,44,0
0.68,18.48,430,429,0,0,239.0883754,307.88158,USDT_NEO,standard,28,44,0
-12.85,53.73,420,420,0,0,242.1970926,138.1956851,USDT_DASH,standard,28,44,0
235.69,13.18,645,644,0,0,165.1132784,752.0568798,USDT_ADA,standard,28,44,0
465.69,30.08,441,441,0,0,158.5112912,1107.833015,USDT_ETH,standard,28,44,0
13.31,-9.86,729,729,0,0,243.1410722,536.2667006,USDT_XRP,standard,28,44,0
197.62,110.9,526,525,0,0,344.9450913,434.2002572,USDT_LTC,standard,28,44,0
300.87,45.52,425,425,0,0,137.7489377,590.3701844,USDT_BTC,standard,28,44,0
235.69,9.79,646,645,0,0,165.2563405,752.0568798,USDT_ADA,standard,30,44,0
-12.85,46.12,411,411,0,0,235.9276677,138.1956851,USDT_DASH,standard,30,44,0
0.68,30.64,426,425,0,0,272.7511959,307.88158,USDT_NEO,standard,30,44,0
13.31,-8.21,721,721,0,0,239.9936453,536.2667006,USDT_XRP,standard,30,44,0
465.69,30.89,443,443,0,0,159.5969652,1107.833015,USDT_ETH,standard,30,44,0
197.62,130.55,537,536,0,0,411.321797,434.2002572,USDT_LTC,standard,30,44,0
300.87,48.33,427,427,0,0,143.993993,590.3701844,USDT_BTC,standard,30,44,0
0.68,23.99,426,425,0,0,258.8250771,307.88158,USDT_NEO,standard,32,44,0
-12.85,49.26,407,407,0,0,244.464186,138.1956851,USDT_DASH,standard,32,44,0
235.69,26.92,636,635,0,0,188.9489887,752.0568798,USDT_ADA,standard,32,44,0
13.31,-21.03,724,724,0,0,260.6907787,536.2667006,USDT_XRP,standard,32,44,0
300.87,39.02,420,420,0,0,133.2927269,590.3701844,USDT_BTC,standard,32,44,0
197.62,147.36,523,522,0,0,420.6208766,434.2002572,USDT_LTC,standard,32,44,0
465.69,17.89,437,437,0,0,154.6444719,1107.833015,USDT_ETH,standard,32,44,0
0.68,21.21,427,426,0,0,252.7545942,307.88158,USDT_NEO,standard,34,44,0
-12.85,46.54,411,411,0,0,238.2725717,138.1956851,USDT_DASH,standard,34,44,0
235.69,25.27,638,637,0,0,184.4069738,752.0568798,USDT_ADA,standard,34,44,0
465.69,34,439,439,0,0,168.1719085,1107.833015,USDT_ETH,standard,34,44,0
197.62,148.78,518,517,0,0,430.7390013,434.2002572,USDT_LTC,standard,34,44,0
13.31,-21.74,726,726,0,0,274.4221307,536.2667006,USDT_XRP,standard,34,44,0
300.87,44.21,419,419,0,0,135.3642112,590.3701844,USDT_BTC,standard,34,44,0
0.68,23.65,427,426,0,0,256.0213376,307.88158,USDT_NEO,standard,36,44,0
-12.85,54.4,409,409,0,0,245.1019717,138.1956851,USDT_DASH,standard,36,44,0
235.69,25.12,630,629,0,0,189.5434579,752.0568798,USDT_ADA,standard,36,44,0
300.87,35.4,414,414,0,0,126.9634775,590.3701844,USDT_BTC,standard,36,44,0
465.69,29.63,433,433,0,0,161.8677557,1107.833015,USDT_ETH,standard,36,44,0
197.62,153.12,520,519,0,0,435.3528871,434.2002572,USDT_LTC,standard,36,44,0
13.31,1.48,726,726,0,0,287.7398039,536.2667006,USDT_XRP,standard,36,44,0
0.68,20.62,427,426,0,0,236.8232037,307.88158,USDT_NEO,standard,38,44,0
-12.85,52.77,406,406,0,0,233.3018515,138.1956851,USDT_DASH,standard,38,44,0
235.69,31.53,631,630,0,0,208.9157989,752.0568798,USDT_ADA,standard,38,44,0
13.31,-15.04,720,720,0,0,284.5857233,536.2667006,USDT_XRP,standard,38,44,0
300.87,35.16,410,410,0,0,130.6498073,590.3701844,USDT_BTC,standard,38,44,0
197.62,150.41,527,526,0,0,436.7400479,434.2002572,USDT_LTC,standard,38,44,0
465.69,39.77,430,430,0,0,170.1792668,1107.833015,USDT_ETH,standard,38,44,0
0.68,23.26,427,426,0,0,249.8631533,307.88158,USDT_NEO,standard,40,44,0
-12.85,66.68,404,404,0,0,258.6297202,138.1956851,USDT_DASH,standard,40,44,0
235.69,38.44,634,633,0,0,218.6728738,752.0568798,USDT_ADA,standard,40,44,0
465.69,37.47,425,425,0,0,168.7530782,1107.833015,USDT_ETH,standard,40,44,0
300.87,39.31,414,414,0,0,130.3854827,590.3701844,USDT_BTC,standard,40,44,0
197.62,131.67,529,528,0,0,375.7157404,434.2002572,USDT_LTC,standard,40,44,0
13.31,-12.08,712,712,0,0,298.2774519,536.2667006,USDT_XRP,standard,40,44,0
0.68,15.04,428,427,0,0,230.940231,307.88158,USDT_NEO,standard,42,44,0
-12.85,68.52,404,404,0,0,265.0603222,138.1956851,USDT_DASH,standard,42,44,0
235.69,36.75,632,631,0,0,208.5052547,752.0568798,USDT_ADA,standard,42,44,0
300.87,36.31,414,414,0,0,128.4881736,590.3701844,USDT_BTC,standard,42,44,0
197.62,135.21,520,519,0,0,377.261331,434.2002572,USDT_LTC,standard,42,44,0
13.31,-7.55,710,710,0,0,310.1641486,536.2667006,USDT_XRP,standard,42,44,0
465.69,41.65,422,422,0,0,171.3464709,1107.833015,USDT_ETH,standard,42,44,0
0.68,9.78,427,426,0,0,213.7631199,307.88158,USDT_NEO,standard,44,44,0
-12.85,68.19,408,408,0,0,253.5741376,138.1956851,USDT_DASH,standard,44,44,0
197.62,144.38,520,519,0,0,418.684552,434.2002572,USDT_LTC,standard,44,44,0
235.69,29.27,630,629,0,0,194.2421836,752.0568798,USDT_ADA,standard,44,44,0
300.87,29.24,409,409,0,0,132.5736355,590.3701844,USDT_BTC,standard,44,44,0
13.31,-10.56,705,705,0,0,294.7839297,536.2667006,USDT_XRP,standard,44,44,0
465.69,42.42,418,418,0,0,181.4132334,1107.833015,USDT_ETH,standard,44,44,0
0.68,7.97,425,424,0,0,215.8355886,307.88158,USDT_NEO,standard,46,44,0
235.69,28.35,631,630,0,0,192.2625976,752.0568798,USDT_ADA,standard,46,44,0
-12.85,60.34,402,402,0,0,237.7445096,138.1956851,USDT_DASH,standard,46,44,0
300.87,28.15,409,409,0,0,134.5676716,590.3701844,USDT_BTC,standard,46,44,0
197.62,141.91,524,523,0,0,404.0306393,434.2002572,USDT_LTC,standard,46,44,0
465.69,38.92,421,421,0,0,175.6437061,1107.833015,USDT_ETH,standard,46,44,0
13.31,-7.66,705,705,0,0,302.6244897,536.2667006,USDT_XRP,standard,46,44,0
0.68,6.77,418,417,0,0,217.3201538,307.88158,USDT_NEO,standard,48,44,0
235.69,24.31,625,624,0,0,183.1534006,752.0568798,USDT_ADA,standard,48,44,0
-12.85,56.24,402,402,0,0,228.973032,138.1956851,USDT_DASH,standard,48,44,0
465.69,32.35,420,420,0,0,170.8401076,1107.833015,USDT_ETH,standard,48,44,0
300.87,26.55,408,408,0,0,134.7226986,590.3701844,USDT_BTC,standard,48,44,0
197.62,179.47,506,505,0,0,461.5191106,434.2002572,USDT_LTC,standard,48,44,0
13.31,-8.38,705,705,0,0,302.1530072,536.2667006,USDT_XRP,standard,48,44,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,0,46,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,0,46,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,0,46,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,0,46,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,0,46,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,0,46,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,0,46,0
0.68,32.86,497,496,0,0,357.0590069,307.88158,USDT_NEO,standard,2,46,0
-12.85,29.04,481,480,0,0,205.8374765,138.1956851,USDT_DASH,standard,2,46,0
235.69,49.57,785,785,0,0,212.5109629,752.0568798,USDT_ADA,standard,2,46,0
465.69,25.84,526,525,0,0,143.7613231,1107.833015,USDT_ETH,standard,2,46,0
197.62,120.61,619,618,0,0,361.5536882,434.2002572,USDT_LTC,standard,2,46,0
13.31,-15,840,840,0,0,235.1209832,536.2667006,USDT_XRP,standard,2,46,0
300.87,41.18,519,519,0,0,133.5183337,590.3701844,USDT_BTC,standard,2,46,0
-12.85,60.24,456,456,0,0,267.6947475,138.1956851,USDT_DASH,standard,4,46,0
235.69,39.39,725,723,0,0,179.4543119,752.0568798,USDT_ADA,standard,4,46,0
0.68,33.24,468,467,0,0,288.9592735,307.88158,USDT_NEO,standard,4,46,0
197.62,71.95,589,588,0,0,264.2417456,434.2002572,USDT_LTC,standard,4,46,0
13.31,45.1,808,808,0,0,342.3376,536.2667006,USDT_XRP,standard,4,46,0
465.69,15.67,498,497,0,0,138.9103512,1107.833015,USDT_ETH,standard,4,46,0
300.87,39.05,491,490,0,0,135.6439106,590.3701844,USDT_BTC,standard,4,46,0
0.68,22.13,448,447,0,0,259.9897712,307.88158,USDT_NEO,standard,6,46,0
-12.85,51.02,441,441,0,0,231.2265394,138.1956851,USDT_DASH,standard,6,46,0
235.69,45.51,694,692,0,0,183.296151,752.0568798,USDT_ADA,standard,6,46,0
465.69,44.48,482,481,0,0,168.5473481,1107.833015,USDT_ETH,standard,6,46,0
197.62,69.8,563,562,0,0,254.761286,434.2002572,USDT_LTC,standard,6,46,0
13.31,35.74,773,773,0,0,296.3495598,536.2667006,USDT_XRP,standard,6,46,0
300.87,34.48,468,467,0,0,127.6587602,590.3701844,USDT_BTC,standard,6,46,0
0.68,43.45,446,445,0,0,350.9357613,307.88158,USDT_NEO,standard,8,46,0
-12.85,55.61,437,437,0,0,242.7730396,138.1956851,USDT_DASH,standard,8,46,0
235.69,29.82,680,678,0,0,192.4559038,752.0568798,USDT_ADA,standard,8,46,0
465.69,34.36,479,478,0,0,151.2185927,1107.833015,USDT_ETH,standard,8,46,0
300.87,26.41,458,457,0,0,128.9892983,590.3701844,USDT_BTC,standard,8,46,0
197.62,61,545,544,0,0,242.9799208,434.2002572,USDT_LTC,standard,8,46,0
13.31,6,764,764,0,0,226.2015744,536.2667006,USDT_XRP,standard,8,46,0
0.68,43.13,443,442,0,0,372.1055668,307.88158,USDT_NEO,standard,10,46,0
-12.85,10.42,416,416,0,0,160.1033476,138.1956851,USDT_DASH,standard,10,46,0
235.69,20.23,676,674,0,0,170.5133423,752.0568798,USDT_ADA,standard,10,46,0
13.31,8.22,753,753,0,0,229.1339451,536.2667006,USDT_XRP,standard,10,46,0
300.87,36.87,456,455,0,0,141.0671301,590.3701844,USDT_BTC,standard,10,46,0
197.62,90.84,550,549,0,0,302.0817228,434.2002572,USDT_LTC,standard,10,46,0
465.69,41.35,477,476,0,0,159.375018,1107.833015,USDT_ETH,standard,10,46,0
0.68,45.51,454,453,0,0,363.2951738,307.88158,USDT_NEO,standard,12,46,0
-12.85,38.83,414,414,0,0,216.8840954,138.1956851,USDT_DASH,standard,12,46,0
235.69,14.33,667,666,0,0,177.9864788,752.0568798,USDT_ADA,standard,12,46,0
197.62,111.31,547,546,0,0,333.384333,434.2002572,USDT_LTC,standard,12,46,0
465.69,37.8,467,466,0,0,154.8037347,1107.833015,USDT_ETH,standard,12,46,0
13.31,5.95,745,745,0,0,237.326195,536.2667006,USDT_XRP,standard,12,46,0
300.87,29.81,452,451,0,0,133.8972149,590.3701844,USDT_BTC,standard,12,46,0
0.68,40.3,454,453,0,0,354.4912814,307.88158,USDT_NEO,standard,14,46,0
-12.85,11.36,401,401,0,0,165.7693661,138.1956851,USDT_DASH,standard,14,46,0
235.69,22.3,655,654,0,0,175.2600649,752.0568798,USDT_ADA,standard,14,46,0
465.69,40.15,463,463,0,0,163.0090377,1107.833015,USDT_ETH,standard,14,46,0
197.62,86.02,537,536,0,0,263.4111696,434.2002572,USDT_LTC,standard,14,46,0
300.87,33.84,438,437,0,0,139.1815079,590.3701844,USDT_BTC,standard,14,46,0
13.31,-6.96,738,738,0,0,248.6090013,536.2667006,USDT_XRP,standard,14,46,0
0.68,40.03,444,443,0,0,354.3661764,307.88158,USDT_NEO,standard,16,46,0
-12.85,19.68,401,401,0,0,173.8279085,138.1956851,USDT_DASH,standard,16,46,0
235.69,27.01,656,655,0,0,189.7251353,752.0568798,USDT_ADA,standard,16,46,0
197.62,140.98,550,549,0,0,375.0504066,434.2002572,USDT_LTC,standard,16,46,0
13.31,-4.05,732,732,0,0,218.7908547,536.2667006,USDT_XRP,standard,16,46,0
465.69,28.01,444,444,0,0,149.6986001,1107.833015,USDT_ETH,standard,16,46,0
300.87,28.04,428,427,0,0,133.1137682,590.3701844,USDT_BTC,standard,16,46,0
0.68,39.11,434,433,0,0,332.2050018,307.88158,USDT_NEO,standard,18,46,0
235.69,15.88,655,654,0,0,178.1748022,752.0568798,USDT_ADA,standard,18,46,0
-12.85,46.09,405,405,0,0,244.4392635,138.1956851,USDT_DASH,standard,18,46,0
197.62,106.55,524,523,0,0,309.9757828,434.2002572,USDT_LTC,standard,18,46,0
300.87,39.44,428,428,0,0,141.3924462,590.3701844,USDT_BTC,standard,18,46,0
13.31,-20.89,716,716,0,0,200.6267098,536.2667006,USDT_XRP,standard,18,46,0
465.69,12.57,433,433,0,0,135.84064,1107.833015,USDT_ETH,standard,18,46,0
0.68,36.44,429,428,0,0,319.4709058,307.88158,USDT_NEO,standard,20,46,0
235.69,17.15,649,648,0,0,175.1143306,752.0568798,USDT_ADA,standard,20,46,0
-12.85,38.15,407,407,0,0,225.4969184,138.1956851,USDT_DASH,standard,20,46,0
465.69,18.38,434,434,0,0,141.0404481,1107.833015,USDT_ETH,standard,20,46,0
197.62,116.2,528,527,0,0,327.1510906,434.2002572,USDT_LTC,standard,20,46,0
300.87,36.73,421,421,0,0,140.202801,590.3701844,USDT_BTC,standard,20,46,0
13.31,-18.02,719,719,0,0,207.9883602,536.2667006,USDT_XRP,standard,20,46,0
0.68,26.94,425,424,0,0,279.610421,307.88158,USDT_NEO,standard,22,46,0
235.69,5.08,638,637,0,0,156.9568047,752.0568798,USDT_ADA,standard,22,46,0
-12.85,46.68,407,407,0,0,263.5124415,138.1956851,USDT_DASH,standard,22,46,0
197.62,109.32,526,525,0,0,317.8402069,434.2002572,USDT_LTC,standard,22,46,0
465.69,20.36,432,432,0,0,140.7655609,1107.833015,USDT_ETH,standard,22,46,0
13.31,-3.08,711,711,0,0,223.4411604,536.2667006,USDT_XRP,standard,22,46,0
300.87,42.07,423,423,0,0,143.1400877,590.3701844,USDT_BTC,standard,22,46,0
0.68,26.21,421,420,0,0,272.2482609,307.88158,USDT_NEO,standard,24,46,0
-12.85,30,406,406,0,0,205.5861706,138.1956851,USDT_DASH,standard,24,46,0
235.69,4.56,633,632,0,0,151.8320453,752.0568798,USDT_ADA,standard,24,46,0
13.31,-8.33,705,705,0,0,228.7439506,536.2667006,USDT_XRP,standard,24,46,0
197.62,123.38,516,515,0,0,347.90699,434.2002572,USDT_LTC,standard,24,46,0
300.87,32.33,417,417,0,0,129.432848,590.3701844,USDT_BTC,standard,24,46,0
465.69,17.7,427,427,0,0,140.9663301,1107.833015,USDT_ETH,standard,24,46,0
0.68,34.09,417,416,0,0,295.7139733,307.88158,USDT_NEO,standard,26,46,0
-12.85,34.54,400,400,0,0,206.1388881,138.1956851,USDT_DASH,standard,26,46,0
235.69,7.94,628,627,0,0,158.0302714,752.0568798,USDT_ADA,standard,26,46,0
197.62,88.66,522,521,0,0,275.550107,434.2002572,USDT_LTC,standard,26,46,0
465.69,17.51,425,425,0,0,144.1174166,1107.833015,USDT_ETH,standard,26,46,0
300.87,33.39,409,409,0,0,123.1079459,590.3701844,USDT_BTC,standard,26,46,0
13.31,-8.28,704,704,0,0,230.3562566,536.2667006,USDT_XRP,standard,26,46,0
0.68,28.82,418,417,0,0,276.6165995,307.88158,USDT_NEO,standard,28,46,0
-12.85,37.02,405,405,0,0,214.5904897,138.1956851,USDT_DASH,standard,28,46,0
235.69,18.32,629,628,0,0,164.0110162,752.0568798,USDT_ADA,standard,28,46,0
13.31,-18.36,699,699,0,0,203.9473542,536.2667006,USDT_XRP,standard,28,46,0
300.87,25.5,404,404,0,0,123.2362148,590.3701844,USDT_BTC,standard,28,46,0
465.69,18.21,428,428,0,0,146.262336,1107.833015,USDT_ETH,standard,28,46,0
197.62,121.14,517,516,0,0,359.3947108,434.2002572,USDT_LTC,standard,28,46,0
0.68,38.82,413,412,0,0,303.3806541,307.88158,USDT_NEO,standard,30,46,0
235.69,14.1,634,633,0,0,164.3762085,752.0568798,USDT_ADA,standard,30,46,0
-12.85,34.05,404,404,0,0,223.0442905,138.1956851,USDT_DASH,standard,30,46,0
13.31,-22.26,688,688,0,0,190.493175,536.2667006,USDT_XRP,standard,30,46,0
465.69,25.61,430,430,0,0,148.9873833,1107.833015,USDT_ETH,standard,30,46,0
300.87,26.82,405,405,0,0,125.9075026,590.3701844,USDT_BTC,standard,30,46,0
197.62,136.96,513,512,0,0,407.732232,434.2002572,USDT_LTC,standard,30,46,0
0.68,42.55,414,413,0,0,316.1486072,307.88158,USDT_NEO,standard,32,46,0
-12.85,33.39,395,395,0,0,224.1852154,138.1956851,USDT_DASH,standard,32,46,0
235.69,24.44,626,625,0,0,175.3964753,752.0568798,USDT_ADA,standard,32,46,0
300.87,19.45,398,398,0,0,123.844085,590.3701844,USDT_BTC,standard,32,46,0
197.62,158.2,526,525,0,0,426.9767372,434.2002572,USDT_LTC,standard,32,46,0
13.31,-33.22,694,694,0,0,216.8570205,536.2667006,USDT_XRP,standard,32,46,0
465.69,15.41,423,423,0,0,145.3252858,1107.833015,USDT_ETH,standard,32,46,0
0.68,33.14,415,414,0,0,296.482724,307.88158,USDT_NEO,standard,34,46,0
235.69,23.39,627,626,0,0,168.0945213,752.0568798,USDT_ADA,standard,34,46,0
-12.85,31.92,395,395,0,0,220.845215,138.1956851,USDT_DASH,standard,34,46,0
13.31,-35.81,696,696,0,0,222.3568645,536.2667006,USDT_XRP,standard,34,46,0
197.62,157.74,524,523,0,0,434.1031255,434.2002572,USDT_LTC,standard,34,46,0
300.87,27.16,398,398,0,0,123.4869557,590.3701844,USDT_BTC,standard,34,46,0
465.69,31.26,426,426,0,0,159.4345959,1107.833015,USDT_ETH,standard,34,46,0
0.68,37.73,415,414,0,0,302.6087948,307.88158,USDT_NEO,standard,36,46,0
-12.85,40.62,397,397,0,0,231.3892912,138.1956851,USDT_DASH,standard,36,46,0
235.69,24.19,621,620,0,0,175.1270063,752.0568798,USDT_ADA,standard,36,46,0
197.62,159.18,519,518,0,0,429.7065823,434.2002572,USDT_LTC,standard,36,46,0
465.69,27.71,422,422,0,0,152.2062042,1107.833015,USDT_ETH,standard,36,46,0
300.87,19.55,391,391,0,0,122.0977174,590.3701844,USDT_BTC,standard,36,46,0
